"? *gʷén-n‑","‘woman’ [sb.] : Anat | *gʷen"
"**gʷiéh₃-ti- / **gʷih₃‑téi‑","‘life, living’ [f.] : Iran Gk BSl | *gʷieh₃"
"*gʷei-o-","‘conquest, victory, excitement’ [m.] : IIr | *gʷei"
"*gʷih₃-ró-","‘lively, quick’ [adj. | meso.] : IIr | *gʷieh₃"
"*gʷih₃u-ó-","‘alive’ [adj. | meso.] : IIr It Celt Gm BSl + | *gʷieh₃⁃u"
"*gʷih₃-teh₂","‘life’ [f.] : It | *gʷieh₃"
"*gʷei-to‑","‘food, nourishment; cereal’ [nt.] : Celt | *gʷei"
"*gʷḗh₃⸰u- / *gʷéh₃-u- ; [asg.] *gʷeh₃-m (*u → Ø)","‘cow, bull’ [mf. | acro.] : Anat IIr Gk It Celt Gm Arm Balt T | *gʷeh₃, *gʷeh₃ ⁃u"
"*gʷéh₃⸰u-i̯o-","‘bovine; coming from the cow; butter’ [adj. | acro.] : Iran | *gʷeh₃, *gʷeh₃ ⁃u"
"**gʷérd-u- / *gʷr̥d-eú-","‘slow, sluggish, stubborn’ [adj. | ? prot.] : Gk BSl | *gʷred"
"*gʷŕ̥d-os / *gʷŕ̥d-es-","‘slowness, sluggishness’ [nt. | acro.] : Gk | *gʷred"
"*gʷr̥d-isth₂-o-","‘slowest’ [adj.] : Gk | *gʷred"
"*gʷʰér-os / *gʷʰér-es-","‘summertime; heat, fire’ [nt. | acro.] : Ind Gk Arm Alb | *gʷʰer"
"*gʷʰór-o-","‘burning, heat, steam;  pus, inflammation’ [sb. | acro.] : Celt Balt | *gʷʰer"
"*gʷʰer-mo-","‘warm, hot’ [adj.] : Gk Arm Alb + | *gʷʰer"
"*gʷʰor-mo-","‘warm, hot; ↪︎ warmth, heat’ [adj.] : IIr It Balt | *gʷʰer"
"*gʷʰor-no-","‘fire’ [mnt.] : It Celt | *gʷʰer"
"*h₀óh₀k̑-u- / ?**h₀h₀k̑-éu-","‘fast, quick’ [adj. | ? prot.] : IIr Gk Celt | *h₀oh₀k̑"
"*h₀óh₀k̑-ies- / *h₀h₀k̑-is-","‘faster, quicker’ [adj. | ? amph.] : IIr It | *h₀oh₀k̑"
"*h₀óh₀k̑-isth₂-o-","‘fastest, quickest’ [adj. | acro.] : IIr Gk It | *h₀oh₀k̑"
"*h₂eh₃⸰m-ó-","‘uncooked, raw’ [adj. | meso.] : IIr Gk Arm | *h₂eh₃⁃m"
"*h₂h₃⸰m̥-ró-","‘sour, sharp, bitter’ [adj.] : Ind It Gm Alb | *h₂eh₃⁃m"
"*h₂h₃⸰ém-o-","‘uncooked, raw, bloody’ [adj.] : Celt | *h₂eh₃⁃m"
"*i̯n̥h₂⸰ter-","‘husband’s brother’s wife’ [f.] : IIr | *ienh₂⁃ter"
"*ienh₂⸰ter- / *ienh₂⸰tr‑","‘husband’s brother’s wife’ [f. | acro. ?] : Gk Arm BSl | *ienh₂⁃ter"
"**h₁éd-r","‘meal, food’ [nt.] : Anat Gk Balt | *h₁ed"
"*h₁éd-mn̥","‘meal’ [nt.] : Ind | *h₁ed"
"*h₁d-ónt- / *h₁d-n̥t-","‘tooth (< ‘eater’)’ [m. | prot.] : IIr Gk It Celt Gm Balt | *h₁ed"
"*h₁éd-eh₂","‘eating, meal’ [f. | acro.] : Sl | *h₁ed"
"*h₁ḗd-io-","‘edible’ [adj. | acro.] : Ind Gm | *h₁ed"
"↷*h₁ēd-ieh₂","‘hayrack, feeding trough; meal’ [↷f.] : BSl | *h₁ed"
"*•h₁i-t-","‘going, walking’ [adj.] : Ind It | *h₁ei ¹"
"*h₁i-t-i‑o|éh₂","‘going; work’ [mf.] : Ind It Gm | *h₁ei ¹"
"? *h₁éi-tr̥ / ? *h₁i-tén-","‘way, journey’ [nt. | prot.] : Anat It | *h₁ei ¹"
"*h₁i-ti-","‘going, locomotion’ [f.] : IIr | *h₁ei ¹"
"*h₁éi-ti- / *h₁it-éi-","‘going’ [f. | ? prot.] : IIr | *h₁ei ¹"
"*h₁ói-to-","‘luck, fate; oath’ [m. | acro.] : Gk Celt Gm | *h₁ei ¹"
"*h₁er-o-","‘lamb’ [sb.] : Arm Balt | *h₁er ²"
"↷ *h₁er-i-et-","‘ram’ [↷ m.] : It | *h₁er ²"
"*h₁s-ti-","‘existence, being, property’ [f.] : IIr | *h₁es ¹"
"*h₁és-u-","‘life, existence (esp. as created by a sacrifice)’ [m.] : IIr | *h₁es ¹"
"*h₁s-ónt- / *h₁s-n̥t-","‘being, existing, true, good’ [adj. | hyst.] : Anat IIr Gk It Gm Alb | *h₁es ¹"
"*h₁s-n̥t-ih₂ / *h₁s-n̥t-ieh₂","‘being, lasting; ↪︎substance, essence’ [adj. f.] : IIr Gk | *h₁es ¹"
"*h₁s-n̥t-ió-","‘true, divine’ [adj. | meso.] : IIr | *h₁es ¹"
"*h₁és⸰u- / *h₁s⸰eu‑","‘good’ [adj.] : IIr Gk Celt | *h₁es⁃u"
"*h₁ós⸰u","‘goodness’ [nt.] : Anat | *h₁es⁃u"
"*h₁léngʷʰ-u- / *h₁ln̥gʷʰ-eú-","‘light, small’ [adj. | ? prot.] : IIr Gk Celt T Alb | *h₁lengʷʰ"
"*h₁léngʷʰ-isth₂-o-","‘lightest, quickest’ [adj. | acro.] : IIr Gk | *h₁lengʷʰ"
"*h₁lengʷʰ-t-","‘light’ [adj.] : Gm | *h₁lengʷʰ"
"*h₁ln̥gʷʰ-ró-","‘light, quick, fast, strong’ [adj. | meso.] : Gk Gm | *h₁lengʷʰ"
"*h₁ludʰ-","‘growth, sprout’ [f.] : Ind Nur | *h₁leudʰ"
"*h₁ludʰ-men","‘growth’ [nt.] : Iran | *h₁leudʰ"
"*h₁léudʰ-i- / ? **h₁ludʰ‑éi‑","‘person, people’ [mf. | prot. ?] : Gm BSl Alb | *h₁leudʰ"
"*h₁ludʰ-o-","‘growth, form’ [mnt.] : Iran Gm | *h₁leudʰ"
"*h₁loudʰ-o-","‘large, great; ↪︎growth, rise’ [adj.] : IIr Gm | *h₁leudʰ"
"*h₁leudʰ-e-ro-","‘free (? < ‘grown up’); ↪︎free person’ [adj.] : Gk It + | *h₁leudʰ"
"*h₁ors-i-","‘arse, anus, buttocks’ [m.] : Arm | *h₁ers ¹"
"*h₁órs-o-","‘arse, anus, buttocks’ [sb. | acro.] : Anat Gk Gm Arm | *h₁ers ¹"
"*h₁ers-eh₂","‘rear, end, tail’ [f.] : Celt | *h₁ers ¹"
"*h₁ors-éh₂","‘tail’ [f. | meso.] : Gk | *h₁ers ¹"
"↷ *h₁uéh₂-s-to-","‘empty, deserted, waste’ [↷adj. | acro.] : It Celt Gm | *h₁ueh₂"
"*h₁uh₂-nó-","‘deficient, imperfect, empty’ [adj. | meso.] : IIr Gm Arm | *h₁ueh₂"
"*h₁uéh₂-no-","‘empty, vain, pointless’ [adj.] : It | *h₁ueh₂"
"*h₁uérh₁-mn̥","‘breadth, extension, latitude’ [nt.] : Ind | *h₁uerh₁"
"*h₁uerh₁-món-","‘breadth, extension, latitude’ [m.] : Ind | *h₁uerh₁"
"*h₁uérh₁-u- / *h₁u̯r̥h₁-éu-","‘wide, broad, spacious’ [adj. | ? prot.] : IIr Gk It Alb | *h₁uerh₁"
"*h₁uérh₁-os / *h₁uérh₁-es-","‘breadth, room, width’ [nt. | acro.] : Ind | *h₁uerh₁"
"? *h₁urh₁-os","‘breadth; side, breast’ [nt.] : IIr Gk | *h₁uerh₁"
"*h₁ues-on-","‘goodness’ [nt.] : Iran | *h₁ues"
"*h₁ués-u- / *h₁us-éu-","‘good; ↪︎goods, valuables; value’ [adj. | prot.] : Anat IIr Celt T | *h₁ues"
"*h₁uós-u- / **h₁us-éu-","‘good’ [adj. | prot.] : Anat Celt | *h₁ues"
"*h₁ués-ies- / ?*h₁us-is-","‘better, richer’ [adj. | ? amph.] : IIr | *h₁ues"
"*h₁ués-isth₂-o-","‘best, most wonderful’ [adj. | acro.] : IIr | *h₁ues"
"*h₂ei⸰r̥  (*h₂ei‑r‑⁺) / *h₂i⸰én‑","‘day’ [nt. | prot.] : Iran Gm | *h₂ei⁃r|n"
"*h₂ei⸰er-is-","‘earlier’ [adj.] : Gm | *h₂ei⁃r|n"
"*h₂éi⸰er-i","‘early’ [adv.] : Gk Alb | *h₂ei⁃r|n"
"*mélh₂- / *ml̥h₂-","‘be crushing, be grinding’ [pres. | amph.] : Gk It Celt Gm Arm Sl | *melh₂ ¹"
"*mé-molh₂- / *mé-ml̥h₂-","‘be crushing, be grinding’ [pres. | acro.] : Anat It Gm Balt | *melh₂ ¹"
"*bʰág-e-","‘get portions’ [pres. | acro.] : IIr | *bʰag"
"*bʰé-bʰodʰh₂- / *bʰé-bʰdʰh₂-","‘be pricking, be digging, dig away at’ [pres. | acro.] : Anat It Sl | *bʰedʰh₂"
"*bʰédʰh₂-e-","‘be pricking, be digging, dig away at’ [pres. | acro.] : Balt | *bʰedʰh₂"
"*bʰér-e-","‘be bringing, be carrying’ [pres. | acro.] : IIr Gk It Celt Gm Arm Sl T Alb + | *bʰer"
"*bʰí-bʰer- / *bʰí-bʰr-","‘be bringing, be carrying’ [pres. | acro.] : Ind | *bʰer"
"?*bʰér- / ?*bʰr-","‘be bringing, be carrying’ [pres. | amph.] : IIr Gk | *bʰer"
"*bʰr̥g̑ʰ-ié-","‘be growing tall, be rising’ [pres. | meso.] : Anat | *bʰerg̑ʰ"
"*bʰérh₂- / *bʰr̥h₂-","‘be moving quickly, be chasing’ [pres. | amph.] : Anat IIr It | *bʰerh₂"
"*bʰu-né-dʰ- / *bʰu-n-dʰ-","‘be waking up, begin to attend to’ [pres. | hyst.] : Celt BSl | *bʰeudʰ"
"*bʰéudʰ-e-","‘be waking up, begin to attend to’ [pres. | acro.] : IIr Gk Gm BSl | *bʰeudʰ"
"*bʰudʰ-ié-","‘be waking up, begin to attend to’ [pres. | meso.] : IIr | *bʰeudʰ"
"*bʰléġ- / *bʰl̥ġ-","‘be burning, be resplendent’ [pres. | amph.] : Gk It T | *bʰleġ"
"*bʰuh₂-","‘become’ [aor. | oxytone] : IIr Gk It Celt BSl | *bʰuh₂"
"*dé-doh₃- / *dé-dh₃-","‘give’ [pres. | acro.] : IIr Gk It BSl | *deh₃"
"*dḗk̑- / *dék̑-","‘be accepting, be becoming aware (of), be learning’ [pres. | acro.] : Anat IIr Gk | *dek̑ ¹"
"*dm̥-né-h₂- / *dm̥-n-h₂-","‘be constraining, subduing, breaking in (horses), taming’ [pres. | hyst.] : Gk Celt | *demh₂ ²"
"*dér-e-","‘be tearing (sth.) up; be being torn apart, be bursting’ [pres. | acro.] : Gk Gm BSl Alb | *der ¹"
"*dr̥-né-h₂- / *dr̥-n-h₀-","‘be bursting’ [pres. | hyst.] : IIr | *derh₂"
"*du-né-h₂- / *du-n-h₂-","‘be fitting together’ [pres. | hyst.] : Gk | *deuh₂"
"*déuk- / *duk-","‘pull, be pulling’ [pres. | amph.] : Iran It Celt Gm Alb | *deuk"
"*dʰₑbʰ-néu- / *dʰₑbʰ-nu-","‘be diminishing, be reducing’ [pres. | hyst.] : Anat IIr | *dʰebʰ"
"*dʰégʷʰ-e-","‘burn (sth.)’ [pres. | acro.] : IIr BSl Alb | *dʰegʷʰ"
"*dʰé-dʰoh₁- / *dʰé-dʰh₁-","‘be putting, placing, making, repairing’ [pres. | acro.] : Anat IIr It Gm BSl T | *dʰeh₁ ¹"
"*dʰh₁-sk̑é-","‘put, place; be making, be preparing’ [pres. | meso.] : Anat T | *dʰeh₁ ¹"
"*dʰí-dʰeh₁- / *dʰí-dʰh₁-","‘be suckling’ [pres. | acro.] : Anat It | *dʰeh₁ ²"
"↯*dʰi-né-h₁- / ↯*dʰi-n-h₁-","‘be suckling’ [pres. | hyst.] : Ind Celt | *dʰeh₁ ²"
"*dʰéh₁-ie-","‘be suckling’ [pres. | acro.] : IIr Gm Arm | *dʰeh₁ ²"
"*dʰéig̑ʰ- / *dʰig̑ʰ-","‘be spreading, coating, covering, kneading’ [pres. | amph.] : IIr Gm Arm T | *dʰeig̑ʰ"
"*dʰi-né-g̑ʰ- / *dʰi-n-g̑ʰ-","‘be spreading, coating, covering, kneading’ [pres. | hyst.] : Gk It Celt Arm | *dʰeig̑ʰ"
"*dʰéih₀gʷ- / *dʰih₀gʷ-","‘stick into’ [pres. | amph.] : It Balt T | *dʰeih₀gʷ"
"*dʰn̥h₂-sk̑é-","‘run, be running, be departing quickly’ [pres. | meso.] : Gk | *dʰenh₂"
"*dʰuéh₂- / *dʰuh₂-","‘be making smoke or fumes, be fuming’ [pres. | amph.] : Gk It | *dʰueh₂"
"*ġh₂dʰ-sk̑é-","‘be rejoicing’ [pres. | meso.] : T | *ġeh₂dʰ"
"*g̑émbʰ-e-","‘keep one’s teeth bared, gnash, snap’ [pres. | acro.] : Iran BSl Alb | *g̑embʰ"
"*g̑í-g̑enh₁- / *g̑í-g̑n̥h₁-","‘be producing, be generating’ [pres. | acro.] : Iran Gk It | *g̑enh₁"
"*g̑énh₁-e- / *g̑n̥h₁-e-","‘be producing, be generating (perh. orig. aor. subj.)’ [pres. | amph.] : IIr It | *g̑enh₁"
"*g̑n̥h₁-ié-","‘be producing, be generating’ [pres. | meso.] : IIr Celt | *g̑enh₁"
"?*g̑ʰₑd-ié-","‘be defecating, be shitting’ [pres. | meso.] : Gk Alb | *g̑ʰed"
"↷*g̑ʰéd-e-","‘be defecating, be shitting’ [↷pres. | acro.] : Ind | *g̑ʰed"
"*g̑ʰí-g̑ʰeu- / *g̑ʰí-g̑ʰu-","‘pour (continuously), be pouring’ [pres. | acro.] : Ind | *g̑ʰeu"
"*g̑ʰéu-e-","‘pour (continuously), be pouring’ [pres. | acro.] : Gk | *g̑ʰeu"
"*gʰr̥bh₂-ié-","‘hold v.’ [pres. | meso.] : Anat IIr | *gʰrebh₂"
"*gʰr̥b-né-h₂- / *gʰr̥b-n-h₂-","‘hold v.’ [pres. | hyst.] : IIr | *gʰrebh₂"
"*g̑iéuh₀- / *g̑iuh₀-","‘chew v.’ [pres. | amph.] : Iran Gm Sl T | *g̑ieuh₂ | *g̑ieuh₃"
"*g̑n-né-h₃- / *g̑n-n-h₃-","‘be realizing, be learning’ [pres. | hyst.] : Celt | *g̑neh₃"
"*g̑n̥h₃-sk̑é-","‘be realizing, be learning’ [pres. | meso.] : Iran Gk It Arm Alb | *g̑neh₃"
"*gʷm̥-sk̑é-","‘be coming, going, stepping’ [pres. | meso.] : IIr Gk Alb | *gʷem"
"*gʷm̥-ié-","‘be coming, going, stepping’ [pres. | meso.] : Gk It Alb | *gʷem"
"*gʷg̑ʰér- / *gʷg̑ʰr-","‘flow, sail forth, be melting away’ [pres. | amph.] : IIr Gk | *gʷg̑ʰer"
"*gʷʰén- / *gʷʰn-","‘be beating, beat’ [pres. | amph.] : Anat IIr Celt BSl | *gʷʰen"
"*gʷʰi-gʷʰn-é-","‘be beating, beat’ [pres. | meso.] : Ind | *gʷʰen"
"*gʷʰn̥-sk̑é-","‘be beating, beat’ [pres. | meso.] : T | *gʷʰen"
"*gʷiéh₃- / *gʷih₃-","‘live v.’ [pres. | amph.] : Gk Arm | *gʷieh₃"
"?*gʷi-né-h₃- / ?*gʷi-n-h₃-","‘live v.’ [pres. | hyst.] : Ind | *gʷieh₃"
"?*h₁i-néu- / ?*h₁i-nu-","‘be allotting; be taking’ [pres. | hyst.] : Gk | *h₁ai"
"*h₁ḗd- / *h₁éd-","‘be eating’ [pres. | acro.] : Anat Ind Gk It Celt Gm | *h₁ed"
"*h₁é-h₁ogʷʰ- / *h₁é-h₁gʷʰ-","‘be drinking’ [pres. | acro.] : Anat It T | *h₁egʷʰ"
"*h₁éh₁s-or","‘remain sitting, be in a seated position’ [stat. pres. | acro.] : Anat IIr Gk | *h₁eh₁s"
"*h₁éi- / *h₁i-","‘be going, go, walk’ [pres. | amph.] : Anat IIr Gk It Celt Balt T | *h₁ei ¹"
"*h₁i-néu- / *h₁i-nu-","‘be going, be walking’ [pres. | hyst.] : Ind | *h₁ei ¹"
"*h₁ém-e-","‘be taking, usually take’ [pres. | acro.] : Anat It Celt Balt | *h₁em"
"*h₁p-ié-","‘be reaching, be taking’ [pres. | meso.] : It | *h₁ep ¹"
"*h₁r̥-sk̑é-","‘be getting (somewhere)’ [pres. | meso.] : Anat IIr Gk | *h₁er ¹"
"*h₁érg̑ʰ- / *h₁r̥g̑ʰ-","‘mount, climb v.’ [pres. | amph.] : Anat Gk Celt | *h₁erg̑ʰ"
"*h₁r̥-né-h₀- / *h₁r̥-n-h₀-","‘wash, be washing’ [pres. | hyst.] : T | *h₁erh₀"
"*h₁érkʷ-e-","‘shine, sing’ [pres. | acro.] : Anat IIr | *h₁erkʷ"
"*h₁érs- / *h₁r̥s-","‘rush, be in motion’ [pres. | amph.] : Anat Ind + | *h₁ers ²"
"*h₁és- / *h₁s-","‘be’ [pres. | amph.] : Anat IIr Gk It Celt Gm Arm BSl Alb | *h₁es ¹"
"*h₁és-ie-","‘throw v.’ [pres. | meso.] : Anat IIr | *h₁es ²"
"*h₁í-h₁euh₀- / *h₁í-h₁uh₀-","‘be helping, promote (generally)’ [pres. | acro.] : Anat It | *h₁euh₁ | *h₁euh₃"
"*h₁éuh₀-e-","‘be helping, promote (generally)’ [pres. | acro.] : IIr Celt | *h₁euh₁ | *h₁euh₃"
"*h₁lḗnġʰ- / *h₁lénġʰ-","‘affirm under oath’ [pres. | acro.] : Anat Gk | *h₁lenġʰ"
"*h₁lu-né-dʰ- / *h₁lu-n-dʰ-","‘be getting big, be growing up’ [pres. | hyst.] : T | *h₁leudʰ"
"*h₁léudʰ-e-","‘be getting big, be growing up’ [pres. | acro.] : IIr Gm T | *h₁leudʰ"
"*h₁r̥h₁-ié-","‘be asking’ [pres. | meso.] : Anat Gk | *h₁reh₁ ¹"
"*h₁rém-e-","‘be quiet, be still, rest’ [pres. | acro.] : IIr | *h₁rem"
"*h₂édʰġʰ- / *h₂dʰġʰ-","‘be pressing on vt.’ [pres. | acro.] : Anat Gk | *h₂edʰġʰ"
"*h₂ég̑-e-","‘be driving, be leading’ [pres. | acro.] : IIr Gk It Celt Gm Arm T | *h₂eg̑ ¹"
"*h₂i-h₂g̑-é-","‘be driving, be leading’ [pres. | meso.] : Ind | *h₂eg̑ ¹"
"*h₂g̑-ié-","‘speak, talk’ [pres. | meso.] : It Arm | *h₂eg̑ ²"
"*h₂énh₁- / *h₂n̥h₁-","‘breathe’ [pres. | amph.] : Ind Celt Gm T | *h₂enh₁"
"*h₂énk- / *h₂n̥k-","‘bend v.’ [pres. | amph.] : Anat Ind | *h₂enk"
"*h₂ḗnk̑- / *h₂énk-","‘divide, apportion’ [pres. | acro.] : Anat | *h₂enk̑"
"*h₂r̥-néu- / *h₂r̥-nu-","‘be fitting together’ [pres. | hyst.] : Ind Arm | *h₂er ¹"
"*h₂érh₃-ie-","‘do plowing, break (pieces) off’ [pres. | acro.] : Gk It Celt Gm BSl | *h₂erh₃"
"*h₂érh₀- / *h₂r̥h₀-","‘dissolve, separate, disappear’ [aor. | amph.] : Anat T | *h₂erh₀"
"*h₂érk- / *h₂r̥k-","‘contain, hold, guard’ [pres. | amph.] : Anat | *h₂erk"
"*h₂us-ié-","‘be drawing water’ [pres. | meso.] : Anat Gk It | *h₂eus ¹"
"*h₂li-né-h₀- / *h₂li-n-h₀-","‘be pouring on, be smearing’ [pres. | hyst.] : Gk It Celt | *h₂leih₀"
"*h₂léu-e-","‘stay away (from), avoid (in general)’ [pres. | acro.] : Gk | *h₂leu"
"*h₂lu-sk̑é-","‘stay away (from), avoid (in general)’ [pres. | meso.] : Gk | *h₂leu"
"*h₂lu-i̯é-","‘stay away (from), avoid (in general)’ [pres. | meso.] : T | *h₂leu"
"*h₂mi-néu- / *h₂mi-nu-","‘fix, tie, build fences or fortifications’ [pres. | hyst.] : IIr Celt | *h₂mei ¹"
"*h₂í-h₂nek̑- / *h₂í-h₂nk̑-","‘be reaching (for), be getting there’ [pres. | acro.] : Celt | *h₂nek̑"
"*h₂n̥-né-k̑- / *h₂n̥-n-k̑-","‘be reaching (for), be getting there’ [pres. | hyst.] : It T | *h₂nek̑"
"*h₂uéh₁- / *h₂uh₁-","‘blow, be blowing, keep blowing’ [pres. | amph.] : Anat IIr Gk Gm | *h₂ueh₁"
"*h₂uks-ié-","‘be growing up, be getting big’ [pres. | meso.] : IIr Gk T | *h₂ueks"
"*h₂u̯r̥-né-g- / *h₂u̯r̥-n-g-","‘be turning around, be revolving’ [pres. | hyst.] : Ind | *h₂uerg"
"*h₂uérg-e-","‘be turning around, be revolving’ [pres. | acro.] : Gk It | *h₂uerg"
"*h₂uérs-e-","‘be raining’ [pres. | acro.] : Ind | *h₂uer⁃s"
"?*h₂u̯rs-ié-","‘be raining’ [pres. | meso.] : Anat | *h₂uer⁃s"
"*h₂ués- / *h₂us-","‘dwell, live, (generally) spend the night (somewhere)’ [pres. | amph.] : Anat IIr Gm | *h₂ues ¹"
"*h₂us-ié-","‘dwell, live, (generally) spend the night (somewhere)’ [pres. | meso.] : Gk T | *h₂ues ¹"
"*h₃l̥-né-h₁- / *h₃l̥-n-h₁-","‘be getting destroyed’ [pres. | hyst.] : Anat Gk | *h₃elh₁"
"*h₃í-h₃er- / *h₃í-h₃r-","‘be getting going, be starting to move, be rising up’ [pres. | acro.] : IIr | *h₃er  ¹"
"*h₃r̥-néu- / *h₃r̥-nu-","‘be getting going, be starting to move, be rising up’ [pres. | hyst.] : Ind Gk Arm | *h₃er  ¹"
"*h₃r̥-ié-","‘be getting going, be starting to move, be rising up’ [pres. | meso.] : It | *h₃er  ¹"
"*h₃r̥-né-g- / *h₃r̥-n-g-","‘be perishing’ [pres. | hyst.] : Anat Arm | *h₃erg"
"*h₃r̥-né-g̑- / *h₃r̥-n-g̑-","‘be stretching out, be setting straight’ [pres. | hyst.] : Ind Gk Celt Balt | *h₃reg̑"
"*h₃rḗg̑- / *h₃rég̑-","‘be stretching out, be setting straight, direct, govern’ [pres. | acro.] : IIr Gk It Celt Gm T | *h₃reg̑"
"*h₀éik̑-e-","‘obtain, be master of’ [pres. | acro.] : Iran T | *h₂eik̑ ¹ | *h₃eik̑"
"*h₀í-h₀ieh₁- / *h₀í-h₀ih₁-","‘be throwing, be impelling’ [pres. | acro.] : Gk | *h₀ieh₁"
"*h₃iébʰ-e‑","‘be penetrating’ [pres. | acro.] : IIr Sl | *h₃iebʰ"
"*iéh₂- / *ih₂-","‘be passing by, be traveling, pass by (habitually)’ [pres. | amph.] : Ind BSl | *ieh₂ ¹"
"*i̯í-ieh₂- / *i̯í-ih₂-","‘be passing by, be traveling, pass by (habitually)’ [pres. | acro.] : T | *ieh₂ ¹"
"*ié-ios- / *ié-is-","‘be boiling, be foaming’ [pres. | acro.] : IIr | *ies"
"*iés-e-","‘be boiling, be foaming’ [pres. | acro.] : Ind Gk Gm T | *ies"
"*iét-e-","‘be stationing oneself’ [pres. | acro.] : IIr It | *iet"
"?*h₀i̯u-né-dʰ- / ?*h₀i̯u-n-dʰ-","‘be getting excited, be getting worked up’ [pres. | hyst.] : Balt | *h₀ieudʰ"
"*i̯ug̑-né-h₀- / *i̯ug̑-n-h₀-","‘be (getting) uneasy’ [pres. | hyst.] : T | *ieug̑h₀"
"*ké-koh₂u- / *ké-kh₂u-","‘be splitting, hack away at’ [pres. | acro.] : Gm BSl | *keh₂u ¹"
"*k̑ḗh₀s- / *k̑éh₀s-","‘be assigning, be instructing’ [pres. | acro.] : IIr Alb | *k̑eh₀s"
"*k̑éi-or","‘be lying (in a lying position)’ [stat. pres. | acro.] : Anat IIr Gk | *k̑ei ¹"
"*kél- / *kl-","‘be driving or pushing forward’ [pres. | amph.] : Gk | *kel"
"*k̑ép-","‘curse v.’ [pres. | acro.] : Anat Ind | *k̑ep"
"*k̑r̥-né-h₂- / *k̑r̥-n-h₂-","‘be breaking’ [pres. | hyst.] : Ind T | *k̑erh₂"
"?*kr̥h₂-ié-","‘be breaking’ [pres. | meso.] : Ind | *k̑erh₂"
"*kés- / *ks- (*kₑs-)","‘comb, scratch, set in order’ [pres. | amph.] : Anat Sl | *kes"
"*k̑l̥-né-i- / *k̑l̥-n-i-","‘be leaning, be assuming an incumbent position’ [pres. | hyst.] : Iran Gk Gm Balt | *k̑lei"
"*k̑léi-e-","‘be leaning, be assuming an incumbent position’ [pres. | acro.] : IIr Balt T | *k̑lei"
"*klép-e-","‘be hiding (sth.)’ [pres. | acro.] : Gk It Gm T | *klep"
"?*k̑lu-ór","‘hear’ [stat. pres. | oxytone] : Iran It Balt | *k̑leu"
"*k̑l̥-né-u- / *k̑l̥-n-u-","‘be hearing’ [pres. | hyst.] : IIr Celt T | *k̑leu"
"*k̑ónk-","‘hang vi. (?)’ [pres. | acro.] : Anat Ind Gm | *k̑onk"
"*k̇u-né-s- / *k̇u-n-s-","‘be kissing’ [pres. | hyst.] : Gk | *k̇uas"
"*k̑ués- / *k̑us-","‘be panting, snorting or sighing’ [pres. | amph.] : Ind T | *k̑u⁃es"
"*kʷḗi- / *kʷéi-","‘notice v.’ [pres. | acro.] : Ind Gk Sl | *kʷei ¹"
"*kʷl̥-né-h₁- / *kʷl̥-n-h₁-","‘be going around, be revolving vi.’ [pres. | hyst.] : Celt | *kʷel, *kʷel⁃h₁ ¹"
"*kʷélh₁-e-","‘be going around, be revolving vi.’ [pres. | acro.] : IIr Gk It Alb | *kʷel, *kʷel⁃h₁ ¹"
"*kʷéls- / *kʷl̥s-","‘be making a furrow, make furrows’ [pres. | amph.] : Anat IIr | *kʷels"
"*kʷr̥-néu- / *kʷr̥-nu-","‘be cutting, be making’ [pres. | hyst.] : IIr | *kʷer ¹"
"*kʷr̥p-né-h₀- / *kʷr̥p-n-h₀-","‘be turning, make turns, be in revolution’ [pres. | hyst.] : T | *kʷerph₀"
"*kʷri-né-h₂- / *kʷri-n-h₂-","‘engage in trade’ [pres. | hyst.] : IIr Celt Sl T | *kʷreih₂"
"*légʰ-e-","‘be lying down, be assuming a horizontal position’ [pres. | acro.] : Gk It Celt Gm T | *legʰ ¹"
"*léh₁- / *l̥h₁-","‘let go, slacken’ [aor. | amph.] : Anat Alb | *leh₁"
"*l̥h₂-né-p- / *l̥h₂-n-p-","‘be lighting up, be burning vi.’ [pres. | hyst.] : Gk | *leh₂p"
"*l̥h₂p-sk̑é-","‘be lighting up, be burning vi.’ [pres. | meso.] : Celt | *leh₂p"
"*li-né-p- / *li-n-p-","‘stick to, be sticking to’ [pres. | hyst.] : Ind Balt | *leip"
"*lit-ié-","‘be departing’ [pres. | meso.] : Iran | *leit"
